date,employee_id,project_id,hours_logged,activity_type,task,hourly_cost_eur
2026-01-01,E002,INTERNAL,3.3,non_billable,Sales/Prospecting,42.57
2026-01-02,E002,P004,4.2,non_billable,Project Management,42.57
2026-01-02,E002,P002,1.7,non_billable,Implementation,42.57
2026-01-02,E002,P011,1.8,non_billable,Analysis,42.57
2026-01-05,E002,P011,1.7,non_billable,Ops/Admin,42.57
2026-01-05,E002,P003,5.0,billable,Sales/Prospecting,42.57
2026-01-06,E002,INTERNAL,2.2,non_billable,Research,42.57
2026-01-06,E002,INTERNAL,4.7,non_billable,Documentation,42.57
2026-01-07,E002,P004,2.3,non_billable,Analysis,42.57
2026-01-07,E002,INTERNAL,5.7,non_billable,Project Management,42.57
2026-01-08,E002,INTERNAL,3.3,non_billable,Design,42.57
2026-01-08,E002,P011,4.7,non_billable,Documentation,42.57
2026-01-09,E002,INTERNAL,3.2,non_billable,Analysis,42.57
2026-01-09,E002,P004,4.8,non_billable,Implementation,42.57
2026-01-12,E002,P003,3.5,non_billable,QA/Testing,42.57
2026-01-12,E002,P004,1.0,non_billable,QA/Testing,42.57
2026-01-12,E002,INTERNAL,3.0,non_billable,Ops/Admin,42.57
2026-01-13,E002,INTERNAL,1.7,non_billable,Sales/Prospecting,42.57
2026-01-13,E002,INTERNAL,3.6,non_billable,Analysis,42.57
2026-01-14,E002,P006,2.4,non_billable,Implementation,42.57
2026-01-14,E002,P008,5.6,billable,Design,42.57
2026-01-15,E002,P009,3.0,billable,Design,42.57
2026-01-15,E002,INTERNAL,5.0,non_billable,Analysis,42.57
2026-01-16,E002,P011,2.2,non_billable,Documentation,42.57
2026-01-16,E002,P007,5.8,non_billable,Client Meeting,42.57
2026-01-19,E002,INTERNAL,2.2,non_billable,QA/Testing,42.57
2026-01-19,E002,P002,4.7,billable,Sales/Prospecting,42.57
2026-01-20,E002,P006,3.7,billable,Sales/Prospecting,42.57
2026-01-20,E002,P002,4.3,non_billable,Client Meeting,42.57
2026-01-21,E002,P007,4.0,non_billable,Project Management,42.57
2026-01-21,E002,INTERNAL,1.6,non_billable,Research,42.57
2026-01-21,E002,P004,1.9,non_billable,Research,42.57
2026-01-22,E002,INTERNAL,1.8,non_billable,Documentation,42.57
2026-01-22,E002,INTERNAL,1.5,non_billable,Documentation,42.57
2026-01-22,E002,INTERNAL,3.5,non_billable,Implementation,42.57
2026-01-23,E002,P002,3.2,non_billable,Analysis,42.57
2026-01-23,E002,P006,4.8,non_billable,Ops/Admin,42.57
2026-01-27,E002,INTERNAL,2.0,non_billable,Implementation,42.57
2026-01-27,E002,P002,5.3,non_billable,Implementation,42.57
2026-01-28,E002,P011,3.1,non_billable,Sales/Prospecting,42.57
2026-01-28,E002,P002,1.8,billable,Project Management,42.57
2026-01-28,E002,P003,2.9,non_billable,Client Meeting,42.57
2026-01-29,E002,P012,3.7,non_billable,Research,42.57
2026-01-29,E002,INTERNAL,4.3,non_billable,Analysis,42.57
2026-01-30,E002,P012,2.2,non_billable,QA/Testing,42.57
2026-01-30,E002,P002,5.8,non_billable,Implementation,42.57
2026-02-02,E002,INTERNAL,2.6,non_billable,Sales/Prospecting,42.57
2026-02-02,E002,P006,1.8,billable,QA/Testing,42.57
2026-02-02,E002,P011,2.0,non_billable,Implementation,42.57
2026-02-03,E002,INTERNAL,3.3,non_billable,Research,42.57
2026-02-03,E002,P004,1.8,billable,Sales/Prospecting,42.57
2026-02-03,E002,P011,2.3,non_billable,Ops/Admin,42.57
2026-02-04,E002,INTERNAL,3.6,non_billable,Ops/Admin,42.57
2026-02-04,E002,P009,2.2,non_billable,Design,42.57
2026-02-04,E002,P007,2.0,non_billable,Project Management,42.57
2026-02-05,E002,INTERNAL,4.4,non_billable,Design,42.57
2026-02-05,E002,P012,1.5,non_billable,Design,42.57
2026-02-05,E002,P006,2.1,non_billable,Project Management,42.57
2026-02-06,E002,INTERNAL,4.3,non_billable,Project Management,42.57
2026-02-06,E002,P011,1.8,non_billable,Documentation,42.57
2026-02-06,E002,INTERNAL,1.9,non_billable,Project Management,42.57
2026-02-09,E002,P004,2.9,non_billable,Design,42.57
2026-02-09,E002,P004,4.5,billable,Project Management,42.57
2026-02-10,E002,P007,2.5,non_billable,Analysis,42.57
2026-02-10,E002,P002,2.7,non_billable,Sales/Prospecting,42.57
2026-02-10,E002,INTERNAL,2.5,non_billable,Design,42.57
2026-02-11,E002,P007,3.4,billable,Project Management,42.57
2026-02-11,E002,INTERNAL,1.3,non_billable,Implementation,42.57
2026-02-11,E002,P012,2.5,non_billable,Documentation,42.57
2026-02-12,E002,INTERNAL,3.1,non_billable,Design,42.57
2026-02-12,E002,P002,2.0,billable,Analysis,42.57
2026-02-12,E002,P005,1.9,billable,Project Management,42.57
2026-02-13,E002,P002,3.1,non_billable,Analysis,42.57
2026-02-13,E002,INTERNAL,4.9,non_billable,Project Management,42.57
2026-02-16,E002,INTERNAL,3.8,non_billable,Project Management,42.57
2026-02-16,E002,P006,3.4,billable,Documentation,42.57
2026-02-17,E002,P011,1.7,billable,Implementation,42.57
2026-02-17,E002,P009,1.8,non_billable,QA/Testing,42.57
2026-02-17,E002,INTERNAL,3.0,non_billable,Ops/Admin,42.57
2026-02-18,E002,INTERNAL,2.3,non_billable,Ops/Admin,42.57
2026-02-18,E002,INTERNAL,3.9,non_billable,Project Management,42.57
2026-02-19,E002,P007,3.3,non_billable,Implementation,42.57
2026-02-19,E002,INTERNAL,4.7,non_billable,Implementation,42.57
2026-02-20,E002,P012,2.5,non_billable,Documentation,42.57
2026-02-20,E002,P007,4.8,non_billable,Analysis,42.57
2026-02-23,E002,P002,2.2,non_billable,Ops/Admin,42.57
2026-02-23,E002,P009,4.7,non_billable,Implementation,42.57
2026-02-24,E002,P006,2.1,non_billable,Design,42.57
2026-02-24,E002,P011,2.6,billable,QA/Testing,42.57
2026-02-24,E002,P006,2.7,non_billable,Research,42.57
2026-02-25,E002,INTERNAL,3.7,non_billable,Sales/Prospecting,42.57
2026-02-25,E002,P004,3.1,non_billable,Analysis,42.57
2026-02-26,E002,INTERNAL,3.2,non_billable,Design,42.57
2026-02-26,E002,P012,4.8,billable,Analysis,42.57
2026-02-27,E002,P012,2.9,non_billable,Ops/Admin,42.57
2026-02-27,E002,INTERNAL,5.1,non_billable,Implementation,42.57
2026-03-02,E002,P009,2.5,non_billable,Ops/Admin,42.57
2026-03-02,E002,INTERNAL,5.5,non_billable,Client Meeting,42.57
2026-03-03,E002,P011,3.4,non_billable,Implementation,42.57
2026-03-03,E002,INTERNAL,4.6,non_billable,Design,42.57
2026-03-04,E002,P011,3.3,non_billable,Client Meeting,42.57
2026-03-04,E002,P006,2.7,non_billable,Client Meeting,42.57
2026-03-05,E002,P004,2.5,non_billable,Sales/Prospecting,42.57
2026-03-05,E002,P008,5.5,non_billable,Ops/Admin,42.57
2026-03-06,E002,P007,2.2,non_billable,Ops/Admin,42.57
2026-03-06,E002,P011,5.8,billable,Sales/Prospecting,42.57
2026-03-09,E002,P001,2.6,non_billable,Ops/Admin,42.57
2026-03-09,E002,P002,5.4,billable,Client Meeting,42.57
2026-03-11,E002,P012,3.3,billable,Analysis,42.57
2026-03-11,E002,P006,1.8,non_billable,Research,42.57
2026-03-11,E002,P007,2.9,billable,Sales/Prospecting,42.57
2026-03-12,E002,P006,3.7,non_billable,Design,42.57
2026-03-12,E002,INTERNAL,1.8,non_billable,QA/Testing,42.57
2026-03-12,E002,P004,2.5,billable,QA/Testing,42.57
2026-03-13,E002,P004,4.0,non_billable,Client Meeting,42.57
2026-03-13,E002,INTERNAL,3.6,non_billable,Sales/Prospecting,42.57
2026-03-16,E002,P007,3.6,non_billable,Sales/Prospecting,42.57
2026-03-16,E002,INTERNAL,1.8,non_billable,Implementation,42.57
2026-03-16,E002,INTERNAL,2.6,non_billable,Research,42.57
2026-03-17,E002,P003,2.6,billable,Ops/Admin,42.57
2026-03-17,E002,P012,5.4,non_billable,Ops/Admin,42.57
2026-03-18,E002,P011,4.1,billable,Documentation,42.57
2026-03-18,E002,P007,3.6,billable,Research,42.57
2026-03-19,E002,P011,4.2,billable,Ops/Admin,42.57
2026-03-19,E002,INTERNAL,0.9,non_billable,Project Management,42.57
2026-03-19,E002,P010,2.7,billable,Design,42.57
2026-03-20,E002,P009,2.2,non_billable,QA/Testing,42.57
2026-03-20,E002,P011,5.3,billable,Project Management,42.57
2026-03-23,E002,INTERNAL,3.9,non_billable,Project Management,42.57
2026-03-23,E002,INTERNAL,1.2,non_billable,Implementation,42.57
2026-03-23,E002,P012,2.8,non_billable,Ops/Admin,42.57
2026-03-24,E002,INTERNAL,3.2,non_billable,Analysis,42.57
2026-03-24,E002,P012,4.0,non_billable,Sales/Prospecting,42.57
2026-03-25,E002,INTERNAL,2.5,non_billable,Project Management,42.57
2026-03-25,E002,P004,2.0,non_billable,Analysis,42.57
2026-03-25,E002,P002,2.9,billable,QA/Testing,42.57
2026-03-26,E002,P012,2.2,billable,Documentation,42.57
2026-03-26,E002,INTERNAL,5.6,non_billable,Documentation,42.57
2026-03-27,E002,P011,2.5,non_billable,Implementation,42.57
2026-03-27,E002,P006,2.3,non_billable,Implementation,42.57
2026-03-27,E002,INTERNAL,2.4,non_billable,Design,42.57
2026-03-30,E002,P009,3.1,non_billable,Research,42.57
2026-03-30,E002,P011,4.7,billable,Design,42.57
2025-10-02,E003,P004,3.4,billable,Project Management,47.47
2025-10-02,E003,P002,4.6,billable,Implementation,47.47
2025-10-03,E003,P002,2.4,non_billable,Client Meeting,47.47
2025-10-03,E003,P002,1.5,billable,Project Management,47.47
2025-10-03,E003,P007,3.0,billable,Design,47.47
2025-10-07,E003,P009,4.0,non_billable,Client Meeting,47.47
2025-10-07,E003,P002,1.3,billable,Project Management,47.47
2025-10-07,E003,P005,2.2,billable,Project Management,47.47
2025-10-08,E003,P011,3.2,non_billable,Documentation,47.47
2025-10-08,E003,P006,3.3,billable,Analysis,47.47
2025-10-09,E003,P012,2.0,billable,Client Meeting,47.47
2025-10-09,E003,P009,2.6,billable,Sales/Prospecting,47.47
2025-10-09,E003,P009,2.3,billable,QA/Testing,47.47
2025-10-10,E003,P002,4.2,non_billable,QA/Testing,47.47
2025-10-10,E003,P006,3.8,non_billable,Documentation,47.47
2025-10-13,E003,P011,3.4,billable,Implementation,47.47
2025-10-13,E003,P009,2.8,non_billable,Design,47.47
2025-10-14,E003,P004,3.6,billable,Analysis,47.47
2025-10-14,E003,P009,1.1,non_billable,Implementation,47.47
2025-10-14,E003,P002,2.3,billable,Ops/Admin,47.47
2025-10-15,E003,INTERNAL,3.1,non_billable,Sales/Prospecting,47.47
2025-10-15,E003,INTERNAL,4.9,non_billable,Ops/Admin,47.47
2025-10-16,E003,P001,4.1,billable,QA/Testing,47.47
2025-10-16,E003,P009,1.2,billable,Analysis,47.47
2025-10-16,E003,P002,2.7,billable,Documentation,47.47
2025-10-17,E003,P012,4.3,billable,Documentation,47.47
2025-10-17,E003,P012,1.8,billable,Ops/Admin,47.47
2025-10-17,E003,P011,1.9,billable,Project Management,47.47
2025-10-20,E003,P009,2.1,billable,Documentation,47.47
2025-10-20,E003,P011,2.0,billable,Research,47.47
2025-10-20,E003,INTERNAL,3.3,non_billable,Ops/Admin,47.47
2025-10-21,E003,P008,2.8,billable,Analysis,47.47
2025-10-21,E003,P004,5.2,billable,Sales/Prospecting,47.47
2025-10-22,E003,P009,2.5,billable,Implementation,47.47
2025-10-22,E003,P009,4.2,billable,Sales/Prospecting,47.47
2025-10-23,E003,INTERNAL,2.9,non_billable,Research,47.47
2025-10-23,E003,P011,1.7,billable,Ops/Admin,47.47
2025-10-23,E003,P010,3.4,non_billable,Implementation,47.47
2025-10-24,E003,P007,3.9,billable,Ops/Admin,47.47
2025-10-24,E003,P012,0.9,billable,Research,47.47
2025-10-24,E003,P006,2.5,billable,Client Meeting,47.47
2025-10-27,E003,P002,4.0,billable,Research,47.47
2025-10-27,E003,P004,3.4,billable,Research,47.47
2025-10-28,E003,P006,2.3,billable,Implementation,47.47
2025-10-28,E003,INTERNAL,2.0,non_billable,Analysis,47.47
2025-10-28,E003,P011,2.9,billable,Implementation,47.47
2025-10-29,E003,P004,2.4,billable,Implementation,47.47
2025-10-29,E003,P012,4.4,billable,Documentation,47.47
2025-10-30,E003,P002,2.7,billable,Project Management,47.47
2025-10-30,E003,INTERNAL,4.9,non_billable,Analysis,47.47
2025-10-31,E003,P004,2.1,billable,Implementation,47.47
2025-10-31,E003,P011,3.2,billable,Client Meeting,47.47
2025-10-31,E003,INTERNAL,2.7,non_billable,Research,47.47
2025-11-03,E003,P006,3.4,billable,Ops/Admin,47.47
2025-11-03,E003,P007,1.2,billable,Ops/Admin,47.47
2025-11-03,E003,P007,3.4,billable,Analysis,47.47
2025-11-04,E003,P009,3.5,billable,Project Management,47.47
2025-11-04,E003,P002,2.0,billable,Documentation,47.47
2025-11-04,E003,P006,2.5,billable,Research,47.47
2025-11-05,E003,INTERNAL,4.0,non_billable,Design,47.47
2025-11-05,E003,P009,4.0,non_billable,Client Meeting,47.47
2025-11-06,E003,P002,3.4,billable,Ops/Admin,47.47
2025-11-06,E003,P011,4.6,billable,Client Meeting,47.47
2025-11-07,E003,P009,2.3,billable,Project Management,47.47
2025-11-07,E003,P002,1.9,billable,Sales/Prospecting,47.47
2025-11-07,E003,P011,3.0,billable,Project Management,47.47
2025-11-10,E003,P002,2.1,billable,Research,47.47
2025-11-10,E003,P009,5.0,billable,Analysis,47.47
2025-11-11,E003,INTERNAL,3.3,non_billable,QA/Testing,47.47
2025-11-11,E003,P007,4.2,non_billable,Sales/Prospecting,47.47
2025-11-12,E003,P012,2.4,billable,Client Meeting,47.47
2025-11-12,E003,P009,5.2,billable,Research,47.47
2025-11-13,E003,P011,2.0,billable,Implementation,47.47
2025-11-13,E003,P012,2.9,billable,Implementation,47.47
2025-11-13,E003,P004,2.8,billable,QA/Testing,47.47
2025-11-14,E003,P011,3.0,billable,Documentation,47.47
2025-11-14,E003,P012,5.0,billable,Documentation,47.47
2025-11-17,E003,INTERNAL,3.2,non_billable,Analysis,47.47
2025-11-17,E003,P004,2.4,billable,Ops/Admin,47.47
2025-11-17,E003,P006,2.4,billable,Documentation,47.47
2025-11-18,E003,P004,3.2,non_billable,Analysis,47.47
2025-11-18,E003,P006,4.3,billable,Documentation,47.47
2025-11-19,E003,P012,2.7,billable,Design,47.47
2025-11-19,E003,P006,2.5,billable,Design,47.47
2025-11-19,E003,P011,2.1,billable,Research,47.47
2025-11-20,E003,P004,2.5,billable,QA/Testing,47.47
2025-11-20,E003,P009,4.0,billable,Implementation,47.47
2025-11-21,E003,P004,1.8,billable,Sales/Prospecting,47.47
2025-11-21,E003,P012,1.6,billable,Project Management,47.47
2025-11-21,E003,P011,2.8,billable,Design,47.47
2025-11-24,E003,P004,3.1,billable,Research,47.47
2025-11-24,E003,P009,4.8,billable,Sales/Prospecting,47.47
2025-11-25,E003,P012,3.1,billable,Documentation,47.47
2025-11-25,E003,P011,1.8,non_billable,Research,47.47
2025-11-25,E003,P012,2.4,billable,Implementation,47.47
2025-11-26,E003,P007,2.6,billable,QA/Testing,47.47
2025-11-26,E003,P007,5.3,billable,QA/Testing,47.47
2025-11-27,E003,P002,2.6,billable,Sales/Prospecting,47.47
2025-11-27,E003,P007,4.9,billable,Sales/Prospecting,47.47
2025-11-28,E003,P001,2.0,billable,Design,47.47
2025-11-28,E003,INTERNAL,1.2,non_billable,Design,47.47
2025-11-28,E003,P011,3.1,billable,Design,47.47
2025-12-01,E003,P008,3.2,billable,Ops/Admin,47.47
2025-12-01,E003,P002,1.5,billable,Documentation,47.47
2025-12-01,E003,P004,2.4,billable,Sales/Prospecting,47.47
2025-12-02,E003,P010,2.4,billable,Documentation,47.47
2025-12-02,E003,P004,2.0,billable,QA/Testing,47.47
2025-12-02,E003,P010,3.6,non_billable,QA/Testing,47.47
2025-12-03,E003,P011,3.3,billable,Implementation,47.47
2025-12-03,E003,P006,4.7,billable,Implementation,47.47
2025-12-04,E003,INTERNAL,3.7,non_billable,Research,47.47
2025-12-04,E003,INTERNAL,1.1,non_billable,Documentation,47.47
2025-12-04,E003,P011,2.4,billable,Analysis,47.47
2025-12-05,E003,P006,4.4,billable,Ops/Admin,47.47
2025-12-05,E003,P007,1.5,billable,Documentation,47.47
2025-12-05,E003,P007,2.1,billable,Design,47.47
2025-12-08,E003,P006,2.8,billable,Implementation,47.47
2025-12-08,E003,P007,5.2,billable,Client Meeting,47.47
2025-12-09,E003,P002,2.0,billable,Design,47.47
2025-12-09,E003,P011,2.0,billable,Analysis,47.47
2025-12-09,E003,P011,3.5,billable,Sales/Prospecting,47.47
2025-12-10,E003,P004,2.5,billable,Project Management,47.47
2025-12-10,E003,P007,3.7,non_billable,Research,47.47
2025-12-11,E003,P012,2.3,billable,Documentation,47.47
2025-12-11,E003,P009,5.7,non_billable,Analysis,47.47
2025-12-12,E003,P006,4.3,billable,Implementation,47.47
2025-12-12,E003,P012,1.7,billable,Research,47.47
2025-12-12,E003,P004,2.0,billable,QA/Testing,47.47
2025-12-15,E003,P007,3.6,non_billable,Analysis,47.47
2025-12-15,E003,P011,3.1,billable,Implementation,47.47
2025-12-16,E003,P004,3.3,billable,Sales/Prospecting,47.47
2025-12-16,E003,P009,4.3,billable,Sales/Prospecting,47.47
2025-12-18,E003,P009,3.8,billable,Sales/Prospecting,47.47
2025-12-18,E003,P009,4.2,billable,Ops/Admin,47.47
2025-12-19,E003,P012,2.5,billable,QA/Testing,47.47
2025-12-19,E003,P002,5.5,billable,QA/Testing,47.47
2025-12-22,E003,P006,3.4,billable,Analysis,47.47
2025-12-22,E003,P009,2.5,non_billable,Research,47.47
2025-12-22,E003,P011,2.1,billable,Ops/Admin,47.47
2025-12-23,E003,P012,2.5,billable,Documentation,47.47
2025-12-23,E003,P004,4.8,billable,Analysis,47.47
2025-12-24,E003,P012,2.9,non_billable,Documentation,47.47
2025-12-24,E003,P007,4.9,billable,Research,47.47
2025-12-25,E003,P007,4.1,billable,Project Management,47.47
2025-12-25,E003,P011,3.9,non_billable,Client Meeting,47.47
2025-12-26,E003,P012,3.8,billable,Implementation,47.47
2025-12-26,E003,P006,3.7,billable,Sales/Prospecting,47.47
2025-12-29,E003,P002,2.8,billable,Implementation,47.47
2025-12-29,E003,P001,5.2,billable,Design,47.47
2025-12-30,E003,P010,2.4,billable,QA/Testing,47.47
2025-12-30,E003,P004,1.5,billable,Ops/Admin,47.47
2025-12-30,E003,P009,2.5,non_billable,Implementation,47.47
2025-12-31,E003,P007,2.2,billable,Design,47.47
2025-12-31,E003,P002,4.8,billable,Client Meeting,47.47
2026-01-01,E003,P002,1.9,billable,Design,47.47
2026-01-01,E003,P007,4.5,billable,Analysis,47.47
2026-01-02,E003,INTERNAL,2.9,non_billable,Analysis,47.47
2026-01-02,E003,P006,1.1,billable,QA/Testing,47.47
2026-01-02,E003,P011,1.6,non_billable,Design,47.47
2026-01-05,E003,P012,2.0,billable,QA/Testing,47.47
2026-01-05,E003,P009,1.8,billable,QA/Testing,47.47
2026-01-05,E003,P011,3.2,billable,Documentation,47.47
2026-01-06,E003,P012,4.0,billable,Analysis,47.47
2026-01-06,E003,P011,4.0,non_billable,QA/Testing,47.47
2026-01-07,E003,P012,2.5,billable,Project Management,47.47
2026-01-07,E003,P006,5.5,non_billable,QA/Testing,47.47
2026-01-08,E003,P011,3.9,billable,Documentation,47.47
2026-01-08,E003,P007,3.5,billable,QA/Testing,47.47
2026-01-12,E003,P002,3.2,billable,Client Meeting,47.47
2026-01-12,E003,P011,4.8,billable,Analysis,47.47
2026-01-13,E003,INTERNAL,3.3,non_billable,Client Meeting,47.47
2026-01-13,E003,P004,4.7,billable,Sales/Prospecting,47.47
2026-01-14,E003,P012,2.3,billable,Documentation,47.47
2026-01-14,E003,P007,2.0,billable,Analysis,47.47
2026-01-14,E003,P006,2.3,billable,Implementation,47.47
2026-01-15,E003,P009,3.4,billable,Project Management,47.47
2026-01-15,E003,P001,3.2,billable,Project Management,47.47
2026-01-16,E003,P006,2.6,billable,Implementation,47.47
2026-01-16,E003,P012,5.1,billable,Design,47.47
2026-01-20,E003,P012,3.4,billable,Sales/Prospecting,47.47
2026-01-20,E003,P004,3.5,billable,Design,47.47
2026-01-21,E003,INTERNAL,2.1,non_billable,Project Management,47.47
2026-01-21,E003,INTERNAL,5.4,non_billable,Research,47.47
2026-01-22,E003,P007,2.4,billable,Ops/Admin,47.47
2026-01-22,E003,P006,5.2,billable,Design,47.47
2026-01-23,E003,P007,2.3,billable,Ops/Admin,47.47
2026-01-23,E003,P004,5.3,billable,Design,47.47
2026-01-26,E003,P011,2.4,non_billable,QA/Testing,47.47
2026-01-26,E003,P002,5.0,non_billable,Documentation,47.47
2026-01-27,E003,INTERNAL,2.7,non_billable,Client Meeting,47.47
2026-01-27,E003,P004,5.3,billable,Documentation,47.47
2026-01-28,E003,P012,2.2,billable,Documentation,47.47
2026-01-28,E003,INTERNAL,5.8,non_billable,Design,47.47
2026-01-29,E003,INTERNAL,2.7,non_billable,Analysis,47.47
2026-01-29,E003,INTERNAL,4.2,non_billable,QA/Testing,47.47
2026-01-30,E003,P007,4.1,billable,Project Management,47.47
2026-01-30,E003,INTERNAL,3.9,non_billable,QA/Testing,47.47
2026-02-02,E003,P011,1.9,billable,QA/Testing,47.47
2026-02-02,E003,P002,5.0,billable,Client Meeting,47.47
2026-02-04,E003,P007,2.6,billable,Ops/Admin,47.47
2026-02-04,E003,P007,5.4,billable,Ops/Admin,47.47
2026-02-05,E003,P012,4.4,billable,Client Meeting,47.47
2026-02-05,E003,P009,1.5,billable,Analysis,47.47
2026-02-05,E003,P003,2.1,billable,Client Meeting,47.47
2026-02-06,E003,INTERNAL,2.8,non_billable,Project Management,47.47
2026-02-06,E003,P011,3.1,billable,Sales/Prospecting,47.47
2026-02-09,E003,P006,1.7,billable,Client Meeting,47.47
2026-02-09,E003,P004,4.1,billable,Documentation,47.47
2026-02-10,E003,P006,2.7,billable,Documentation,47.47
2026-02-10,E003,P001,5.3,billable,Sales/Prospecting,47.47
2026-02-11,E003,INTERNAL,3.5,non_billable,Documentation,47.47
2026-02-11,E003,P004,4.5,billable,Client Meeting,47.47
2026-02-12,E003,P004,2.2,billable,Project Management,47.47
2026-02-12,E003,P004,1.1,billable,Implementation,47.47
2026-02-12,E003,P002,2.8,billable,Analysis,47.47
2026-02-13,E003,P011,2.9,billable,QA/Testing,47.47
2026-02-13,E003,P006,3.6,non_billable,Sales/Prospecting,47.47
2026-02-16,E003,P012,3.2,billable,Design,47.47
2026-02-16,E003,P002,4.7,billable,Client Meeting,47.47
2026-02-17,E003,P004,2.5,billable,Analysis,47.47
2026-02-17,E003,P005,5.5,billable,Project Management,47.47
2026-02-19,E003,P002,3.5,non_billable,Project Management,47.47
2026-02-19,E003,P002,2.8,billable,Documentation,47.47
2026-02-20,E003,P004,1.7,billable,Design,47.47
2026-02-20,E003,P007,2.5,billable,Ops/Admin,47.47
2026-02-20,E003,P003,2.2,billable,Project Management,47.47
2026-02-23,E003,P001,2.6,non_billable,Implementation,47.47
2026-02-23,E003,P002,4.2,billable,Sales/Prospecting,47.47
2026-02-24,E003,P008,3.8,billable,Project Management,47.47
